#Query_id	Hit_xid	Hit_tcid	Hit_desc	Match_length	e-value	%_identity	Query_Length	Hit_Length	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	row_number
9189	P57740	1.I.1.1.3	gnl|BL_ORD_ID|8559 gnl|TC-DB|P57740|1.I.1.1.3 Nuclear pore complex protein Nup107 OS=Homo sapiens GN=NUP107 PE=1 SV=1	785	3.32794e-75	29.0	810	925	92.1	77.0	0	0	None	E-NPC	proteins, RNA	357
9953	P06493	1.I.1.1.3	gnl|BL_ORD_ID|6206 gnl|TC-DB|P06493|1.I.1.1.3 Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	289	6.83118e-75	44.0	362	297	79.0	96.0	0	0	None	E-NPC	proteins, RNA	358
9109	O00571	1.I.1.1.3	gnl|BL_ORD_ID|4994 gnl|TC-DB|O00571|1.I.1.1.3 ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3	482	1.47246e-73	34.0	904	662	50.9	67.4	0	0	None	E-NPC	proteins, RNA	359
15941	O00571	1.I.1.1.3	gnl|BL_ORD_ID|4994 gnl|TC-DB|O00571|1.I.1.1.3 ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3	465	2.20593e-71	33.0	637	662	69.9	68.7	0	0	None	E-NPC	proteins, RNA	360
10527	Q9GZV4	1.I.1.1.3	gnl|BL_ORD_ID|14408 gnl|TC-DB|Q9GZV4|1.I.1.1.3 Eukaryotic translation initiation factor 5A-2 OS=Homo sapiens GN=EIF5A2 PE=1 SV=3	145	4.42932e-69	66.0	160	153	90.0	94.1	0	0	None	E-NPC	proteins, RNA	361
13860	O94829	1.I.1.1.3	gnl|BL_ORD_ID|5918 gnl|TC-DB|O94829|1.I.1.1.3 Importin-13 OS=Homo sapiens GN=IPO13 PE=1 SV=3	833	2.82371e-67	26.0	921	963	86.1	84.8	0	0	None	E-NPC	proteins, RNA	362
14744	O00571	1.I.1.1.3	gnl|BL_ORD_ID|4994 gnl|TC-DB|O00571|1.I.1.1.3 ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3	461	1.60108e-66	35.0	624	662	72.0	62.8	0	0	None	E-NPC	proteins, RNA	363
11965	P06493	1.I.1.1.3	gnl|BL_ORD_ID|6206 gnl|TC-DB|P06493|1.I.1.1.3 Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	304	6.11878e-65	39.0	521	297	57.6	96.3	0	0	None	E-NPC	proteins, RNA	364
9372	O95067	1.I.1.1.3	gnl|BL_ORD_ID|5924 gnl|TC-DB|O95067|1.I.1.1.3 G2/mitotic-specific cyclin-B2 OS=Homo sapiens GN=CCNB2 PE=1 SV=1	264	1.3434e-64	42.0	721	398	36.5	63.8	0	0	None	E-NPC	proteins, RNA	365
10580	P06493	1.I.1.1.3	gnl|BL_ORD_ID|6206 gnl|TC-DB|P06493|1.I.1.1.3 Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	286	5.62956e-60	37.0	358	297	77.7	94.9	0	0	None	E-NPC	proteins, RNA	366
10548	P52294	1.I.1.1.3	gnl|BL_ORD_ID|8381 gnl|TC-DB|P52294|1.I.1.1.3 Importin subunit alpha-5 OS=Homo sapiens GN=KPNA1 PE=1 SV=3	535	1.41463e-59	32.0	503	538	82.3	90.9	0	0	None	E-NPC	proteins, RNA	367
15052	P06493	1.I.1.1.3	gnl|BL_ORD_ID|6206 gnl|TC-DB|P06493|1.I.1.1.3 Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	302	2.16772e-58	39.0	470	297	63.2	96.0	0	0	None	E-NPC	proteins, RNA	368
10838	O95067	1.I.1.1.3	gnl|BL_ORD_ID|5924 gnl|TC-DB|O95067|1.I.1.1.3 G2/mitotic-specific cyclin-B2 OS=Homo sapiens GN=CCNB2 PE=1 SV=1	251	3.40482e-55	39.0	263	398	93.5	62.3	0	0	None	E-NPC	proteins, RNA	369
16041	O00571	1.I.1.1.3	gnl|BL_ORD_ID|4994 gnl|TC-DB|O00571|1.I.1.1.3 ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3	522	1.09522e-53	30.0	519	662	95.6	71.9	0	0	None	E-NPC	proteins, RNA	370
12065	P06493	1.I.1.1.3	gnl|BL_ORD_ID|6206 gnl|TC-DB|P06493|1.I.1.1.3 Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	295	8.24179e-53	38.0	348	297	83.0	95.3	0	0	None	E-NPC	proteins, RNA	371
9185	P06493	1.I.1.1.3	gnl|BL_ORD_ID|6206 gnl|TC-DB|P06493|1.I.1.1.3 Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	293	3.98161e-52	33.0	450	297	64.4	87.5	0	0	None	E-NPC	proteins, RNA	372
11717	O00571	1.I.1.1.3	gnl|BL_ORD_ID|4994 gnl|TC-DB|O00571|1.I.1.1.3 ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3	373	4.25875e-52	35.0	541	662	65.2	55.4	0	0	None	E-NPC	proteins, RNA	373
8731	O00571	1.I.1.1.3	gnl|BL_ORD_ID|4994 gnl|TC-DB|O00571|1.I.1.1.3 ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3	435	1.55554e-50	32.0	823	662	50.1	60.1	0	0	None	E-NPC	proteins, RNA	374
12060	P06493	1.I.1.1.3	gnl|BL_ORD_ID|6206 gnl|TC-DB|P06493|1.I.1.1.3 Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	302	8.87993e-48	35.0	374	297	79.1	95.3	0	0	None	E-NPC	proteins, RNA	375
16771	P06493	1.I.1.1.3	gnl|BL_ORD_ID|6206 gnl|TC-DB|P06493|1.I.1.1.3 Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	354	1.6916e-45	32.0	1268	297	27.3	96.3	0	0	None	E-NPC	proteins, RNA	376
12473	P49792	1.I.1.1.3	gnl|BL_ORD_ID|8312 gnl|TC-DB|P49792|1.I.1.1.3 E3 SUMO-protein ligase RanBP2 OS=Homo sapiens GN=RANBP2 PE=1 SV=2	136	4.42719e-44	60.0	258	3224	52.3	4.2	0	0	None	E-NPC	proteins, RNA	377
14015	A8CG34	1.I.1.1.3	gnl|BL_ORD_ID|770 gnl|TC-DB|A8CG34|1.I.1.1.3 Nuclear envelope pore membrane protein POM 121C OS=Homo sapiens GN=POM121C PE=1 SV=2	1248	1.08106e-43	25.0	1248	1229	93.7	90.2	0	0	None	E-NPC	proteins, RNA	378
9941	O94829	1.I.1.1.3	gnl|BL_ORD_ID|5918 gnl|TC-DB|O94829|1.I.1.1.3 Importin-13 OS=Homo sapiens GN=IPO13 PE=1 SV=3	1077	1.19602e-43	23.0	1060	963	98.2	96.5	0	0	None	E-NPC	proteins, RNA	379
11102	O00571	1.I.1.1.3	gnl|BL_ORD_ID|4994 gnl|TC-DB|O00571|1.I.1.1.3 ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3	472	1.34275e-43	26.0	651	662	70.5	60.9	0	0	None	E-NPC	proteins, RNA	380
10259	P06493	1.I.1.1.3	gnl|BL_ORD_ID|6206 gnl|TC-DB|P06493|1.I.1.1.3 Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	317	1.60287e-43	31.0	403	297	75.4	98.7	0	0	None	E-NPC	proteins, RNA	381
10272	P06493	1.I.1.1.3	gnl|BL_ORD_ID|6206 gnl|TC-DB|P06493|1.I.1.1.3 Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	293	4.68631e-43	33.0	391	297	72.1	93.9	0	0	None	E-NPC	proteins, RNA	382
13205	Q8TDX7	1.I.1.1.3	gnl|BL_ORD_ID|13365 gnl|TC-DB|Q8TDX7|1.I.1.1.3 Serine/threonine-protein kinase Nek7 OS=Homo sapiens GN=NEK7 PE=1 SV=1	253	1.33469e-41	34.0	268	302	92.9	78.5	0	0	None	E-NPC	proteins, RNA	383
16817	Q8TDX7	1.I.1.1.3	gnl|BL_ORD_ID|13365 gnl|TC-DB|Q8TDX7|1.I.1.1.3 Serine/threonine-protein kinase Nek7 OS=Homo sapiens GN=NEK7 PE=1 SV=1	262	1.2198e-40	35.0	664	302	38.1	84.8	0	0	None	E-NPC	proteins, RNA	384
14437	Q9HC98	1.I.1.1.3	gnl|BL_ORD_ID|14474 gnl|TC-DB|Q9HC98|1.I.1.1.3 Serine/threonine-protein kinase Nek6 OS=Homo sapiens GN=NEK6 PE=1 SV=2	253	6.19173e-39	35.0	1270	313	19.1	80.5	0	0	None	E-NPC	proteins, RNA	385
10134	P06493	1.I.1.1.3	gnl|BL_ORD_ID|6206 gnl|TC-DB|P06493|1.I.1.1.3 Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	314	7.97319e-37	29.0	374	297	79.1	99.0	0	0	None	E-NPC	proteins, RNA	386
10598	P06493	1.I.1.1.3	gnl|BL_ORD_ID|6206 gnl|TC-DB|P06493|1.I.1.1.3 Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	287	3.46037e-36	31.0	335	297	76.1	94.9	0	0	None	E-NPC	proteins, RNA	387
15809	Q8TDX7	1.I.1.1.3	gnl|BL_ORD_ID|13365 gnl|TC-DB|Q8TDX7|1.I.1.1.3 Serine/threonine-protein kinase Nek7 OS=Homo sapiens GN=NEK7 PE=1 SV=1	203	6.62399e-36	38.0	289	302	66.4	65.9	0	0	None	E-NPC	proteins, RNA	388
10148	P06493	1.I.1.1.3	gnl|BL_ORD_ID|6206 gnl|TC-DB|P06493|1.I.1.1.3 Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	306	1.02278e-34	30.0	352	297	83.2	98.0	0	0	None	E-NPC	proteins, RNA	389
15327	O00571	1.I.1.1.3	gnl|BL_ORD_ID|4994 gnl|TC-DB|O00571|1.I.1.1.3 ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3	501	1.11521e-34	27.0	872	662	56.1	58.8	0	0	None	E-NPC	proteins, RNA	390
9676	O00571	1.I.1.1.3	gnl|BL_ORD_ID|4994 gnl|TC-DB|O00571|1.I.1.1.3 ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3	371	2.32785e-34	33.0	757	662	48.3	49.1	0	0	None	E-NPC	proteins, RNA	391
10638	Q9HC98	1.I.1.1.3	gnl|BL_ORD_ID|14474 gnl|TC-DB|Q9HC98|1.I.1.1.3 Serine/threonine-protein kinase Nek6 OS=Homo sapiens GN=NEK6 PE=1 SV=2	260	1.67814e-32	32.0	754	313	33.0	80.8	0	0	None	E-NPC	proteins, RNA	392
8564	Q8TDX7	1.I.1.1.3	gnl|BL_ORD_ID|13365 gnl|TC-DB|Q8TDX7|1.I.1.1.3 Serine/threonine-protein kinase Nek7 OS=Homo sapiens GN=NEK7 PE=1 SV=1	272	1.69015e-32	30.0	1428	302	18.6	81.1	0	0	None	E-NPC	proteins, RNA	393
8495	Q8TDX7	1.I.1.1.3	gnl|BL_ORD_ID|13365 gnl|TC-DB|Q8TDX7|1.I.1.1.3 Serine/threonine-protein kinase Nek7 OS=Homo sapiens GN=NEK7 PE=1 SV=1	257	9.56679e-32	33.0	825	302	30.3	80.5	0	0	None	E-NPC	proteins, RNA	394
9096	P06493	1.I.1.1.3	gnl|BL_ORD_ID|6206 gnl|TC-DB|P06493|1.I.1.1.3 Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	305	1.66158e-31	30.0	481	297	61.3	94.9	0	0	None	E-NPC	proteins, RNA	395
11164	Q8TDX7	1.I.1.1.3	gnl|BL_ORD_ID|13365 gnl|TC-DB|Q8TDX7|1.I.1.1.3 Serine/threonine-protein kinase Nek7 OS=Homo sapiens GN=NEK7 PE=1 SV=1	265	2.48517e-29	29.0	1109	302	22.9	86.1	0	0	None	E-NPC	proteins, RNA	396
9255	Q9HC98	1.I.1.1.3	gnl|BL_ORD_ID|14474 gnl|TC-DB|Q9HC98|1.I.1.1.3 Serine/threonine-protein kinase Nek6 OS=Homo sapiens GN=NEK6 PE=1 SV=2	254	3.38628e-28	28.0	1070	313	22.6	80.2	0	0	None	E-NPC	proteins, RNA	397
8475	Q9HC62	1.I.1.1.3	gnl|BL_ORD_ID|14472 gnl|TC-DB|Q9HC62|1.I.1.1.3 Sentrin-specific protease 2 OS=Homo sapiens GN=SENP2 PE=1 SV=3	193	4.72469e-28	34.0	201	589	94.5	29.2	0	0	None	E-NPC	proteins, RNA	398
8649	O95067	1.I.1.1.3	gnl|BL_ORD_ID|5924 gnl|TC-DB|O95067|1.I.1.1.3 G2/mitotic-specific cyclin-B2 OS=Homo sapiens GN=CCNB2 PE=1 SV=1	268	1.39755e-27	30.0	518	398	49.0	62.3	0	0	None	E-NPC	proteins, RNA	399
13290	P06493	1.I.1.1.3	gnl|BL_ORD_ID|6206 gnl|TC-DB|P06493|1.I.1.1.3 Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	271	4.94702e-27	29.0	1354	297	19.4	85.9	0	0	None	E-NPC	proteins, RNA	400
10801	P12270	1.I.1.1.3	gnl|BL_ORD_ID|6781 gnl|TC-DB|P12270|1.I.1.1.3 Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3	1027	5.26421e-25	19.0	1352	2363	71.2	39.0	0	0	None	E-NPC	proteins, RNA	401
10092	P06493	1.I.1.1.3	gnl|BL_ORD_ID|6206 gnl|TC-DB|P06493|1.I.1.1.3 Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	323	6.12402e-25	28.0	365	297	86.6	94.9	0	0	None	E-NPC	proteins, RNA	402
14996	P20592	1.I.1.1.3	gnl|BL_ORD_ID|7027 gnl|TC-DB|P20592|1.I.1.1.3 Interferon-induced GTP-binding protein Mx2 OS=Homo sapiens GN=MX2 PE=1 SV=1	744	4.86059e-24	21.0	691	715	98.3	87.7	0	0	None	E-NPC	proteins, RNA	403
16425	Q9HC98	1.I.1.1.3	gnl|BL_ORD_ID|14474 gnl|TC-DB|Q9HC98|1.I.1.1.3 Serine/threonine-protein kinase Nek6 OS=Homo sapiens GN=NEK6 PE=1 SV=2	218	5.36604e-24	34.0	307	313	68.1	62.6	0	0	None	E-NPC	proteins, RNA	404
10853	P06493	1.I.1.1.3	gnl|BL_ORD_ID|6206 gnl|TC-DB|P06493|1.I.1.1.3 Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	306	8.36009e-22	28.0	410	297	73.4	85.2	0	0	None	E-NPC	proteins, RNA	405
12868	Q9BW27	1.I.1.1.3	gnl|BL_ORD_ID|14176 gnl|TC-DB|Q9BW27|1.I.1.1.3 Nuclear pore complex protein Nup85 OS=Homo sapiens GN=NUP85 PE=1 SV=1	674	2.45981e-21	22.0	755	656	86.9	82.0	0	0	None	E-NPC	proteins, RNA	406
16790	P12270	1.I.1.1.3	gnl|BL_ORD_ID|6781 gnl|TC-DB|P12270|1.I.1.1.3 Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3	996	2.11345e-20	20.0	1720	2363	52.7	38.7	0	0	None	E-NPC	proteins, RNA	407
13453	Q8TDX7	1.I.1.1.3	gnl|BL_ORD_ID|13365 gnl|TC-DB|Q8TDX7|1.I.1.1.3 Serine/threonine-protein kinase Nek7 OS=Homo sapiens GN=NEK7 PE=1 SV=1	192	4.55468e-19	30.0	1565	302	12.1	57.0	0	0	None	E-NPC	proteins, RNA	408
10689	O00571	1.I.1.1.3	gnl|BL_ORD_ID|4994 gnl|TC-DB|O00571|1.I.1.1.3 ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3	430	2.90547e-18	23.0	608	662	67.6	50.2	0	0	None	E-NPC	proteins, RNA	409
14428	O00571	1.I.1.1.3	gnl|BL_ORD_ID|4994 gnl|TC-DB|O00571|1.I.1.1.3 ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3	453	6.72698e-18	26.0	943	662	47.0	50.3	0	0	None	E-NPC	proteins, RNA	410
15854	P06493	1.I.1.1.3	gnl|BL_ORD_ID|6206 gnl|TC-DB|P06493|1.I.1.1.3 Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	345	1.71408e-17	25.0	555	297	59.8	94.6	0	0	None	E-NPC	proteins, RNA	411
14676	Q9UBX2	1.I.1.1.3	gnl|BL_ORD_ID|15265 gnl|TC-DB|Q9UBX2|1.I.1.1.3 Double homeobox protein 4 OS=Homo sapiens GN=DUX4 PE=1 SV=2	314	2.87729e-17	29.0	853	424	34.3	66.5	0	0	None	E-NPC	proteins, RNA	412
15952	P49792	1.I.1.1.3	gnl|BL_ORD_ID|8312 gnl|TC-DB|P49792|1.I.1.1.3 E3 SUMO-protein ligase RanBP2 OS=Homo sapiens GN=RANBP2 PE=1 SV=2	150	3.46392e-16	35.0	250	3224	59.6	4.0	0	0	None	E-NPC	proteins, RNA	413
15277	Q9BTX1	1.I.1.1.3	gnl|BL_ORD_ID|14166 gnl|TC-DB|Q9BTX1|1.I.1.1.3 Nucleoporin NDC1 OS=Homo sapiens GN=NDC1 PE=1 SV=2	458	5.73567e-16	22.0	685	674	62.0	65.7	0	0	None	E-NPC	proteins, RNA	414
14474	O60684	1.I.1.1.3	gnl|BL_ORD_ID|5635 gnl|TC-DB|O60684|1.I.1.1.3 Importin subunit alpha-7 OS=Homo sapiens GN=KPNA6 PE=1 SV=1	278	8.56448e-15	27.0	561	536	48.3	51.1	0	0	None	E-NPC	proteins, RNA	415
8871	P35658	1.I.1.1.3	gnl|BL_ORD_ID|7635 gnl|TC-DB|P35658|1.I.1.1.3 Nuclear pore complex protein Nup214 OS=Homo sapiens GN=NUP214 PE=1 SV=2	1093	8.6369e-15	21.0	1154	2090	84.1	48.9	0	0	None	E-NPC	proteins, RNA	416
12322	Q8TD19	1.I.1.1.3	gnl|BL_ORD_ID|13353 gnl|TC-DB|Q8TD19|1.I.1.1.3 Serine/threonine-protein kinase Nek9 OS=Homo sapiens GN=NEK9 PE=1 SV=2	320	3.95942e-14	23.0	634	979	48.4	26.7	0	0	None	E-NPC	proteins, RNA	417
12995	Q8TDX7	1.I.1.1.3	gnl|BL_ORD_ID|13365 gnl|TC-DB|Q8TDX7|1.I.1.1.3 Serine/threonine-protein kinase Nek7 OS=Homo sapiens GN=NEK7 PE=1 SV=1	172	9.33657e-14	31.0	1655	302	10.1	49.7	0	0	None	E-NPC	proteins, RNA	418
12301	P35658	1.I.1.1.3	gnl|BL_ORD_ID|7635 gnl|TC-DB|P35658|1.I.1.1.3 Nuclear pore complex protein Nup214 OS=Homo sapiens GN=NUP214 PE=1 SV=2	596	1.455e-13	25.0	734	2090	76.8	25.9	0	0	None	E-NPC	proteins, RNA	419
13594	P12270	1.I.1.1.3	gnl|BL_ORD_ID|6781 gnl|TC-DB|P12270|1.I.1.1.3 Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3	703	3.96073e-13	20.0	1439	2363	47.3	27.1	0	0	None	E-NPC	proteins, RNA	420
12056	Q8NFH5	1.I.1.1.3	gnl|BL_ORD_ID|13171 gnl|TC-DB|Q8NFH5|1.I.1.1.3 Nucleoporin NUP53 OS=Homo sapiens GN=NUP35 PE=1 SV=1	246	6.7954e-12	28.0	445	326	44.7	73.6	0	0	None	E-NPC	proteins, RNA	421
10066	Q8TD19	1.I.1.1.3	gnl|BL_ORD_ID|13353 gnl|TC-DB|Q8TD19|1.I.1.1.3 Serine/threonine-protein kinase Nek9 OS=Homo sapiens GN=NEK9 PE=1 SV=2	334	7.00377e-12	25.0	723	979	44.5	30.4	0	0	None	E-NPC	proteins, RNA	422
8879	Q8TD19	1.I.1.1.3	gnl|BL_ORD_ID|13353 gnl|TC-DB|Q8TD19|1.I.1.1.3 Serine/threonine-protein kinase Nek9 OS=Homo sapiens GN=NEK9 PE=1 SV=2	219	7.72677e-12	27.0	491	979	41.5	21.6	0	0	None	E-NPC	proteins, RNA	423
13442	Q8TD19	1.I.1.1.3	gnl|BL_ORD_ID|13353 gnl|TC-DB|Q8TD19|1.I.1.1.3 Serine/threonine-protein kinase Nek9 OS=Homo sapiens GN=NEK9 PE=1 SV=2	153	2.50029e-11	30.0	364	979	40.4	14.1	0	0	None	E-NPC	proteins, RNA	424
16486	P12270	1.I.1.1.3	gnl|BL_ORD_ID|6781 gnl|TC-DB|P12270|1.I.1.1.3 Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3	515	1.15713e-10	21.0	499	2363	95.4	19.8	0	0	None	E-NPC	proteins, RNA	425
10450	P37198	1.I.1.1.3	gnl|BL_ORD_ID|7700 gnl|TC-DB|P37198|1.I.1.1.3 Nuclear pore glycoprotein p62 OS=Homo sapiens GN=NUP62 PE=1 SV=3	258	1.41723e-10	29.0	366	522	63.1	46.6	0	0	None	E-NPC	proteins, RNA	426
12735	Q9HC98	1.I.1.1.3	gnl|BL_ORD_ID|14474 gnl|TC-DB|Q9HC98|1.I.1.1.3 Serine/threonine-protein kinase Nek6 OS=Homo sapiens GN=NEK6 PE=1 SV=2	151	3.0279e-09	28.0	469	313	31.6	46.0	0	0	None	E-NPC	proteins, RNA	427
16072	P06493	1.I.1.1.3	gnl|BL_ORD_ID|6206 gnl|TC-DB|P06493|1.I.1.1.3 Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	171	3.46093e-09	29.0	672	297	23.5	50.5	0	0	None	E-NPC	proteins, RNA	428
15442	P06493	1.I.1.1.3	gnl|BL_ORD_ID|6206 gnl|TC-DB|P06493|1.I.1.1.3 Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	180	6.52686e-09	27.0	339	297	49.3	57.9	0	0	None	E-NPC	proteins, RNA	429
9880	A8CG34	1.I.1.1.3	gnl|BL_ORD_ID|770 gnl|TC-DB|A8CG34|1.I.1.1.3 Nuclear envelope pore membrane protein POM 121C OS=Homo sapiens GN=POM121C PE=1 SV=2	456	3.37289e-08	22.0	1037	1229	40.0	35.3	0	0	None	E-NPC	proteins, RNA	430
11066	P35658	1.I.1.1.3	gnl|BL_ORD_ID|7635 gnl|TC-DB|P35658|1.I.1.1.3 Nuclear pore complex protein Nup214 OS=Homo sapiens GN=NUP214 PE=1 SV=2	317	1.96324e-07	24.0	302	2090	86.1	14.7	0	0	None	E-NPC	proteins, RNA	431
11555	P37198	1.I.1.1.3	gnl|BL_ORD_ID|7700 gnl|TC-DB|P37198|1.I.1.1.3 Nuclear pore glycoprotein p62 OS=Homo sapiens GN=NUP62 PE=1 SV=3	150	3.15233e-07	31.0	199	522	70.4	27.0	0	0	None	E-NPC	proteins, RNA	432
8877	P35658	1.I.1.1.3	gnl|BL_ORD_ID|7635 gnl|TC-DB|P35658|1.I.1.1.3 Nuclear pore complex protein Nup214 OS=Homo sapiens GN=NUP214 PE=1 SV=2	307	9.50839e-07	23.0	692	2090	41.3	14.2	0	0	None	E-NPC	proteins, RNA	433
15565	Q9UBX2	1.I.1.1.3	gnl|BL_ORD_ID|15265 gnl|TC-DB|Q9UBX2|1.I.1.1.3 Double homeobox protein 4 OS=Homo sapiens GN=DUX4 PE=1 SV=2	52	2.09395e-06	40.0	51	424	96.1	12.0	0	0	None	E-NPC	proteins, RNA	434
11279	P37198	1.I.1.1.3	gnl|BL_ORD_ID|7700 gnl|TC-DB|P37198|1.I.1.1.3 Nuclear pore glycoprotein p62 OS=Homo sapiens GN=NUP62 PE=1 SV=3	154	4.11285e-06	29.0	329	522	44.4	28.4	0	0	None	E-NPC	proteins, RNA	435
15326	A8CG34	1.I.1.1.3	gnl|BL_ORD_ID|770 gnl|TC-DB|A8CG34|1.I.1.1.3 Nuclear envelope pore membrane protein POM 121C OS=Homo sapiens GN=POM121C PE=1 SV=2	542	8.27734e-06	23.0	890	1229	58.1	38.4	0	0	None	E-NPC	proteins, RNA	436
14304	O43812	1.I.1.1.3	gnl|BL_ORD_ID|5461 gnl|TC-DB|O43812|1.I.1.1.3 Double homeobox protein 1 OS=Homo sapiens GN=DUX1 PE=2 SV=1	102	1.0908e-05	33.0	1109	170	8.8	58.8	0	0	None	E-NPC	proteins, RNA	437
8913	P35658	1.I.1.1.3	gnl|BL_ORD_ID|7635 gnl|TC-DB|P35658|1.I.1.1.3 Nuclear pore complex protein Nup214 OS=Homo sapiens GN=NUP214 PE=1 SV=2	597	1.30411e-05	21.0	974	2090	56.3	26.3	0	0	None	E-NPC	proteins, RNA	438
9213	A8CG34	1.I.1.1.3	gnl|BL_ORD_ID|770 gnl|TC-DB|A8CG34|1.I.1.1.3 Nuclear envelope pore membrane protein POM 121C OS=Homo sapiens GN=POM121C PE=1 SV=2	236	2.18346e-05	26.0	295	1229	69.5	16.9	0	0	None	E-NPC	proteins, RNA	439
11497	P35658	1.I.1.1.3	gnl|BL_ORD_ID|7635 gnl|TC-DB|P35658|1.I.1.1.3 Nuclear pore complex protein Nup214 OS=Homo sapiens GN=NUP214 PE=1 SV=2	107	3.5007e-05	33.0	155	2090	64.5	5.0	0	0	None	E-NPC	proteins, RNA	440
14435	P12270	1.I.1.1.3	gnl|BL_ORD_ID|6781 gnl|TC-DB|P12270|1.I.1.1.3 Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3	279	3.91078e-05	23.0	644	2363	42.9	9.8	0	0	None	E-NPC	proteins, RNA	441
13076	P12270	1.I.1.1.3	gnl|BL_ORD_ID|6781 gnl|TC-DB|P12270|1.I.1.1.3 Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3	253	5.08188e-05	20.0	443	2363	55.5	10.5	0	0	None	E-NPC	proteins, RNA	442
14904	O60318	1.I.1.1.3	gnl|BL_ORD_ID|5624 gnl|TC-DB|O60318|1.I.1.1.3 Germinal-center associated nuclear protein OS=Homo sapiens GN=MCM3AP PE=1 SV=2	219	5.6574e-05	25.0	404	1980	50.5	9.3	0	0	None	E-NPC	proteins, RNA	443
11999	P35658	1.I.1.1.3	gnl|BL_ORD_ID|7635 gnl|TC-DB|P35658|1.I.1.1.3 Nuclear pore complex protein Nup214 OS=Homo sapiens GN=NUP214 PE=1 SV=2	99	0.000114181	31.0	117	2090	83.8	4.3	0	0	None	E-NPC	proteins, RNA	444
15769	A6NF01	1.I.1.1.3	gnl|BL_ORD_ID|617 gnl|TC-DB|A6NF01|1.I.1.1.3 Putative nuclear envelope pore membrane protein POM 121B OS=Homo sapiens GN=POM121B PE=5 SV=2	350	0.000277093	24.0	933	834	31.0	40.2	0	0	None	E-NPC	proteins, RNA	445
10884	A6NF01	1.I.1.1.3	gnl|BL_ORD_ID|617 gnl|TC-DB|A6NF01|1.I.1.1.3 Putative nuclear envelope pore membrane protein POM 121B OS=Homo sapiens GN=POM121B PE=5 SV=2	355	0.00069569	24.0	442	834	69.2	41.0	0	0	None	E-NPC	proteins, RNA	446
12045	D3KYX9	1.I.1.1.4	gnl|BL_ORD_ID|2420 gnl|TC-DB|D3KYX9|1.I.1.1.4 Nucleoporin Nup308 OS=Tetrahymena thermophila GN=NUP308 PE=2 SV=1	510	2.97794e-10	24.0	721	2675	66.9	16.8	0	0	None	E-NPC	proteins, RNAs, small molecules	447
